"ivs" "subject" "acq" "hemi" "axis" "na.ratio" "num_voxels" "mean_dist" "x_dist" "y_dist" "z_dist" "overlap_ratio" "mean_fd" "interp" "fix_total" "fix_ratio" "hemi.d" "acq.d"
"21" 0.031882089340178 "A00023510" "CAP" "l" "a" 1 32 4.91305982170314 2.68359375 2.578125 1.9072265625 0.53125 0.222339900706989 0 1 0.0117647058823529 0 0
"22" 0.0543074903759025 "A00023510" "CAP" "r" "a" 1 32 4.86997417832007 2.70703125 2.4140625 2.3583984375 0.84375 0.222339900706989 0 1 0.0117647058823529 1 0
"23" 0.0130042892768868 "A00023510" "CAP" "l" "al" 1 44 5.80037642506224 3.45247933884298 3.03719008264463 2.0573347107438 0.909090909090909 0.222339900706989 0 1 0.0117647058823529 0 0
"24" 0.02902739821754 "A00023510" "CAP" "r" "al" 1 41 5.59857258619172 2.87685901249257 3.09815585960737 2.4360499702558 0.853658536585366 0.222339900706989 0 1 0.0117647058823529 1 0
"25" 0.0199647881717476 "A00023510" "CAP" "l" "am" 1 36 5.42791439394497 2.75 3.49537037037037 2.07407407407407 0.888888888888889 0.222339900706989 0 1 0.0117647058823529 0 0
"26" 0.0458736482905234 "A00023510" "CAP" "r" "am" 0.9 36 5.82661891822347 3.11625 3.5175 2.205 0.925 0.222339900706989 0 1 0.0117647058823529 1 0
"27" 0.0202787636596726 "A00023510" "CAP" "l" "m" 1 37 5.35884322300777 2.85756026296567 3.07231555880204 1.84075967859752 0.864864864864865 0.222339900706989 0 1 0.0117647058823529 0 0
"28" 0.0193128048871667 "A00023510" "CAP" "r" "m" 1 30 4.94775413111912 2.9 2.85333333333333 1.86666666666667 0.866666666666667 0.222339900706989 0 1 0.0117647058823529 1 0
"29" 0.0243179955927179 "A00023510" "CAP" "l" "p" 1 24 4.5051506552697 2.375 2.60416666666667 1.70138888888889 0.708333333333333 0.222339900706989 0 1 0.0117647058823529 0 0
"30" 0.0261083581995044 "A00023510" "CAP" "r" "p" 1 29 5.88433951577278 3.3602853745541 2.68965517241379 3.14625445897741 0.620689655172414 0.222339900706989 0 1 0.0117647058823529 1 0
"31" 0.0154675372858089 "A00023510" "1400" "l" "ant" 0.980314960629921 249 6.90202120800047 4.77326554653109 2.56748713497427 2.86651373302747 1 0.529371898154545 6 215 0.99537037037037 0 1
"32" 0.0183838487453714 "A00023510" "1400" "r" "ant" 0.969491525423729 286 7.16328805520256 4.93982189026142 3.19871301350187 2.58049985636311 1 0.529371898154545 6 215 0.99537037037037 1 1
"33" 0.0183399293460464 "A00023510" "1400" "l" "mid" 0.976047904191617 163 6.29831221141819 4.4474882570189 2.94811574455879 2.13087597260569 1 0.529371898154545 6 215 0.99537037037037 0 1
"34" 0.0123553842353607 "A00023510" "1400" "r" "mid" 1 161 6.16378990117601 4.22391111454033 3.12626827668686 1.89344546892481 1 0.529371898154545 6 215 0.99537037037037 1 1
"35" 0.018579627854887 "A00023510" "1400" "l" "post" 1 135 7.01084539988957 5.06710562414266 2.51347050754458 2.94869684499314 1 0.529371898154545 6 215 0.99537037037037 0 1
"36" 0.00893437948735475 "A00023510" "1400" "r" "post" 1 171 7.39399930846829 4.70791012619268 2.13193803221504 4.34171197975445 1 0.529371898154545 6 215 0.99537037037037 1 1
"37" 0.011197929542309 "A00023510" "1400" "l" "mid+post" 0.986754966887417 298 9.61350955649741 4.88263672645937 6.25033989737292 3.82316565062936 1 0.529371898154545 6 215 0.99537037037037 0 1
"38" 0.00681267508239635 "A00023510" "1400" "r" "mid+post" 1 332 10.0471525736173 5.03948323414139 5.7960153868486 5.12135288140514 1 0.529371898154545 6 215 0.99537037037037 1 1
"39" 0.0226907270674786 "A00023510" "1400" "l" "one" 0.98989898989899 98 5.89849310463063 4.70482603815937 1.3406795224977 2.27323742475258 1 0.529371898154545 6 215 0.99537037037037 0 1
"40" 0.0230098942057643 "A00023510" "1400" "r" "one" 0.948717948717949 111 6.16680772413807 4.96982979034261 1.3324567170721 2.48842136021623 1 0.529371898154545 6 215 0.99537037037037 1 1
"41" 0.0184517144596837 "A00023510" "1400" "l" "two" 0.974193548387097 151 6.26341743946669 4.82863683662851 1.339604578564 2.66905306971904 1 0.529371898154545 6 215 0.99537037037037 0 1
"42" 0.0252819101365978 "A00023510" "1400" "r" "two" 0.978260869565217 135 6.13620748306905 4.92543583280823 1.33270321361059 2.44087376601554 1 0.529371898154545 6 215 0.99537037037037 1 1
"43" 0.0216322159214708 "A00023510" "1400" "l" "three" 0.962616822429907 103 5.70532709238391 4.61490086470434 1.39924884269369 2.14691239409555 1 0.529371898154545 6 215 0.99537037037037 0 1
"44" 0.0150964460195579 "A00023510" "1400" "r" "three" 1 104 5.65389746506347 4.63609467455621 1.37573964497042 1.86575443786982 1 0.529371898154545 6 215 0.99537037037037 1 1
"45" 0.0341777454467301 "A00023510" "1400" "l" "four" 1 60 4.81791621267302 4.01777777777778 1.31111111111111 1.41333333333333 1 0.529371898154545 6 215 0.99537037037037 0 1
"46" 0.0253909825604199 "A00023510" "1400" "r" "four" 1 71 5.08992013372297 4.13489387026384 1.36163459631025 1.80599087482642 1 0.529371898154545 6 215 0.99537037037037 1 1
"47" 0.0259868125813298 "A00023510" "1400" "l" "five" 1 71 5.29246755124263 4.30549494147987 1.34893870263837 1.66395556437215 1 0.529371898154545 6 215 0.99537037037037 0 1
"48" 0.0115694935282241 "A00023510" "1400" "r" "five" 1 102 7.13073493170523 5.16955017301038 1.55709342560554 3.90849673202614 1 0.529371898154545 6 215 0.99537037037037 1 1
"49" 0.0411216414632986 "A00023510" "1400" "l" "six" 1 64 5.85463911512822 4.6611328125 1.0546875 2.525390625 1 0.529371898154545 6 215 0.99537037037037 0 1
"50" 0.0166372411585966 "A00023510" "1400" "r" "six" 1 69 5.78932001052967 4.03780718336484 1.07204368830078 3.39676538542323 1 0.529371898154545 6 215 0.99537037037037 1 1
"51" 0.0258826707244563 "A00023510" "1400" "l" "a" 1 127 5.22234281905424 3.02387004774009 2.80265360530721 2.06485212970426 0.614173228346457 0.529371898154545 6 215 0.99537037037037 0 1
"52" 0.0292421378858021 "A00023510" "1400" "r" "a" 1 123 4.89605841307715 2.64207812809835 2.6753916319651 2.09319849296054 0.861788617886179 0.529371898154545 6 215 0.99537037037037 1 1
"53" 0.0180678215959691 "A00023510" "1400" "l" "al" 1 170 5.57815026903363 3.20913494809689 3.05134948096886 2.03598615916955 0.9 0.529371898154545 6 215 0.99537037037037 0 1
"54" 0.0118415825235832 "A00023510" "1400" "r" "al" 1 177 5.67674385519507 3.13817868428613 3.29981805994446 2.0767978550225 0.864406779661017 0.529371898154545 6 215 0.99537037037037 1 1
"55" 0.0202071104812997 "A00023510" "1400" "l" "am" 0.99236641221374 130 5.54489768859193 2.83410057688946 3.47578812423518 2.01713186877222 0.83206106870229 0.529371898154545 6 215 0.99537037037037 0 1
"56" 0.0308723273346485 "A00023510" "1400" "r" "am" 0.974193548387097 151 6.14780815569271 3.23080124869927 3.97752341311134 1.96545265348595 0.941935483870968 0.529371898154545 6 215 0.99537037037037 1 1
"57" 0.0263648594301957 "A00023510" "1400" "l" "m" 1 124 5.24234027076133 2.87304890738814 3.22554630593132 1.79032258064516 0.862903225806452 0.529371898154545 6 215 0.99537037037037 0 1
"58" 0.0138557322924856 "A00023510" "1400" "r" "m" 1 122 5.18600702590923 2.72077398548777 3.24482665950013 1.73179252889008 0.868852459016393 0.529371898154545 6 215 0.99537037037037 1 1
"59" 0.0351125361346909 "A00023510" "1400" "l" "p" 1 78 4.72706599627747 2.51347797501644 2.79815910585141 1.85996055226824 0.807692307692308 0.529371898154545 6 215 0.99537037037037 0 1
"60" 0.0119406781887556 "A00023510" "1400" "r" "p" 1 102 5.62652842340772 3.07843137254902 2.83852364475202 2.7681660899654 0.803921568627451 0.529371898154545 6 215 0.99537037037037 1 1
"61" 0.0309680579065552 "A00027544" "CAP" "l" "ant" 0.944444444444444 51 6.4335379866635 4.37242798353909 2.88888888888889 2.59259259259259 1 0.377175460694433 2 1 0.0147058823529412 0 0
"62" 0.046848823970202 "A00027544" "CAP" "r" "ant" 0.969230769230769 63 6.88068100404138 4.27455621301775 3.4807100591716 2.78508875739645 1 0.377175460694433 2 1 0.0147058823529412 1 0
"63" 0.0421305348125888 "A00027544" "CAP" "l" "mid" 1 44 6.2163292218495 4.125 2.83884297520661 2.53099173553719 1 0.377175460694433 2 1 0.0147058823529412 0 0
"64" 0.0303466901420225 "A00027544" "CAP" "r" "mid" 1 33 5.37015742166572 3.52066115702479 2.22038567493113 2.48760330578512 1 0.377175460694433 2 1 0.0147058823529412 1 0
"65" 0.0474432746628077 "A00027544" "CAP" "l" "post" 1 42 6.23740753285786 3.92517006802721 2.22448979591837 3.21428571428571 1 0.377175460694433 2 1 0.0147058823529412 0 0
"66" 0.0480701362578566 "A00027544" "CAP" "r" "post" 1 39 6.64423871794491 4.57988165680473 1.74358974358974 3.47468770545694 1 0.377175460694433 2 1 0.0147058823529412 1 0
"67" 0.0399526887757146 "A00027544" "CAP" "l" "mid+post" 1 86 9.63388772427247 4.21444023796647 5.526230394808 5.37777176852353 1 0.377175460694433 2 1 0.0147058823529412 0 0
"68" 0.0407332339352643 "A00027544" "CAP" "r" "mid+post" 1 72 8.44881925744956 4.54166666666667 4.1875 4.55594135802469 1 0.377175460694433 2 1 0.0147058823529412 1 0
"69" 0.0341522510441117 "A00027544" "CAP" "l" "one" 0.958333333333333 23 5.50281162049865 4.33333333333333 1.45833333333333 2.23611111111111 1 0.377175460694433 2 1 0.0147058823529412 0 0
"70" 0.0415208640943771 "A00027544" "CAP" "r" "one" 0.935483870967742 29 5.73451699423198 4.30801248699272 1.3735691987513 2.57127991675338 1 0.377175460694433 2 1 0.0147058823529412 1 0
"71" 0.0354799188768844 "A00027544" "CAP" "l" "two" 0.9375 15 5.19438787322626 4.21875 0 2.296875 1 0.377175460694433 2 1 0.0147058823529412 0 0
"72" 0.0684230257773161 "A00027544" "CAP" "r" "two" 1 24 4.88976916603606 3.625 1.48958333333333 1.75 1 0.377175460694433 2 1 0.0147058823529412 1 0
"73" 0.126871142628758 "A00027544" "CAP" "l" "three" 1 13 4.81774770240645 3.79881656804734 0 2.27810650887574 1 0.377175460694433 2 1 0.0147058823529412 0 0
"74" 0.11124192557295 "A00027544" "CAP" "r" "three" 1 21 4.67299581127653 3.48299319727891 1.49659863945578 2.14285714285714 1 0.377175460694433 2 1 0.0147058823529412 1 0
"75" 0.0887473638689659 "A00027544" "CAP" "l" "four" 1 9 5.44444444444444 5.18518518518518 0 0.777777777777778 1 0.377175460694433 2 1 0.0147058823529412 0 0
"76" 0.0370423794154157 "A00027544" "CAP" "r" "four" 1 22 4.8741630827855 3.54545454545455 1.4504132231405 2.08264462809917 1 0.377175460694433 2 1 0.0147058823529412 1 0
"77" 0.0395732067999659 "A00027544" "CAP" "l" "five" 1 14 5.36566397537813 3.55102040816326 0 3.42857142857143 1 0.377175460694433 2 1 0.0147058823529412 0 0
"78" 0.0746027662472972 "A00027544" "CAP" "r" "five" 1 31 6.65256524555118 4.70135275754422 1.46097814776275 3.67845993756504 1 0.377175460694433 2 1 0.0147058823529412 1 0
"79" 0.0863828508085857 "A00027544" "CAP" "r" "six" 1 8 4.94047627138981 3.9375 0 2.625 1 0.377175460694433 2 1 0.0147058823529412 1 0
"80" 0.0168666412543946 "A00027544" "1400" "l" "ant" 0.95360824742268 185 6.48496927933862 4.52003400999044 2.82197895631842 2.43670953342544 1 0.677469482183124 4 158 0.993710691823899 0 1
"81" 0.0183488961442613 "A00027544" "1400" "r" "ant" 0.95397489539749 228 6.65647938863008 4.2616900964619 3.2339069694158 2.5130512421001 1 0.677469482183124 4 158 0.993710691823899 1 1
"82" 0.0293711053249721 "A00027544" "1400" "l" "mid" 1 155 6.1281049508351 3.90876170655567 3.01119667013528 2.54901144640999 1 0.677469482183124 4 158 0.993710691823899 0 1
"83" 0.0253726787814217 "A00027544" "1400" "r" "mid" 1 124 5.46385197833618 3.71462018730489 2.45889698231009 2.02237252861603 1 0.677469482183124 4 158 0.993710691823899 1 1
"84" 0.0210786557891797 "A00027544" "1400" "l" "post" 1 136 6.4004016854547 4.37089100346021 2.2711937716263 2.91219723183391 1 0.677469482183124 4 158 0.993710691823899 0 1
"85" 0.0220693803758333 "A00027544" "1400" "r" "post" 1 145 6.26816693721527 4.23781212841855 1.95120095124851 3.20285374554102 1 0.677469482183124 4 158 0.993710691823899 1 1
"86" 0.0123440772466426 "A00027544" "1400" "l" "mid+post" 1 291 9.34876397481333 4.3841239475207 5.58826655330003 4.69096963899812 1 0.677469482183124 4 158 0.993710691823899 0 1
"87" 0.0165412626039034 "A00027544" "1400" "r" "mid+post" 1 269 8.6859257442768 4.3685410649383 4.7328809717942 4.57660894680836 1 0.677469482183124 4 158 0.993710691823899 1 1
"88" 0.0214744032139558 "A00027544" "1400" "l" "one" 0.954545454545455 84 5.66576739459021 4.39152892561984 1.4504132231405 2.35072314049587 1 0.677469482183124 4 158 0.993710691823899 0 1
"89" 0.0267538251512325 "A00027544" "1400" "r" "one" 0.901785714285714 101 5.57307959474408 4.24234693877551 1.29655612244898 2.39285714285714 1 0.677469482183124 4 158 0.993710691823899 1 1
"90" 0.023880887181787 "A00027544" "1400" "l" "two" 0.952830188679245 101 5.27238501738363 4.01495194019224 1.32004271982912 2.30259878960484 1 0.677469482183124 4 158 0.993710691823899 0 1
"91" 0.0212297997226386 "A00027544" "1400" "r" "two" 1 101 5.14190478924167 3.78786393490834 1.41633173218312 2.21507695323988 1 0.677469482183124 4 158 0.993710691823899 1 1
"92" 0.0339551783317259 "A00027544" "1400" "l" "three" 1 82 5.03324619129367 3.67638310529447 1.43842950624628 2.2819750148721 1 0.677469482183124 4 158 0.993710691823899 0 1
"93" 0.0414742335866453 "A00027544" "1400" "r" "three" 1 73 4.5625622894756 3.37399136798649 1.36610996434603 1.93131919684744 1 0.677469482183124 4 158 0.993710691823899 1 1
"94" 0.0412720806037143 "A00027544" "1400" "l" "four" 1 73 5.1099601587331 4.17113905047851 1.33233252017264 1.76768624507412 1 0.677469482183124 4 158 0.993710691823899 0 1
"95" 0.0259404665596096 "A00027544" "1400" "r" "four" 1 77 4.91592254300112 3.92578849721707 1.39787485242031 1.76825771630966 1 0.677469482183124 4 158 0.993710691823899 1 1
"96" 0.0387422137691085 "A00027544" "1400" "l" "five" 1 82 5.72539912080755 4.56870910172517 1.34562760261749 2.23200475907198 1 0.677469482183124 4 158 0.993710691823899 0 1
"97" 0.0309768367749171 "A00027544" "1400" "r" "five" 1 101 6.01051109916062 4.36467013037938 1.41162631114597 3.06401333202627 1 0.677469482183124 4 158 0.993710691823899 1 1
"98" 0.0310854441311286 "A00027544" "1400" "l" "six" 1 54 5.11605686655275 4.06995884773663 1.08641975308642 2.23045267489712 1 0.677469482183124 4 158 0.993710691823899 0 1
"99" 0.0316117582031381 "A00027544" "1400" "r" "six" 1 44 5.14743951371963 3.97520661157025 0.793388429752067 2.57851239669422 1 0.677469482183124 4 158 0.993710691823899 1 1
"100" 0.0243790958921236 "A00028177" "CAP" "l" "ant" 0.926470588235294 63 7.14756708671664 4.72058823529412 3.23356401384083 2.71280276816609 1 0.350876083403353 0 1 0.010752688172043 0 0
"101" 0.0294787446635431 "A00028177" "CAP" "r" "ant" 1 65 6.94742933650457 4.72757396449704 3.06461538461538 2.84970414201183 1 0.350876083403353 0 1 0.010752688172043 1 0
"102" 0.0169635830856078 "A00028177" "CAP" "l" "mid" 1 44 5.72900157421715 3.52066115702479 2.9845041322314 2.22365702479339 1 0.350876083403353 0 1 0.010752688172043 0 0
"103" 0.0236042369993638 "A00028177" "CAP" "r" "mid" 1 39 5.57413873008386 3.42011834319527 2.92702169625246 1.92373438527285 1 0.350876083403353 0 1 0.010752688172043 1 0
"104" 0.0259210268077949 "A00028177" "CAP" "l" "post" 1 35 6.6324657877885 4.04081632653061 2.64489795918367 3.42857142857143 1 0.350876083403353 0 1 0.010752688172043 0 0
"105" 0.0385058362891779 "A00028177" "CAP" "r" "post" 1 37 6.3021858270233 4.15485756026297 2.66033601168736 2.61285609934259 1 0.350876083403353 0 1 0.010752688172043 1 0
"106" 0.0157486765956872 "A00028177" "CAP" "l" "mid+post" 1 79 9.00417614259457 4.08011536612722 5.7731132831277 4.07707098221439 1 0.350876083403353 0 1 0.010752688172043 0 0
"107" 0.0245772539483176 "A00028177" "CAP" "r" "mid+post" 1 76 8.97478941542957 4.24238227146814 5.78601108033241 3.68178670360111 1 0.350876083403353 0 1 0.010752688172043 1 0
"108" 0.0334278051060298 "A00028177" "CAP" "l" "one" 0.972222222222222 35 6.41227815930727 4.51851851851852 2.08333333333333 2.78703703703704 1 0.350876083403353 0 1 0.010752688172043 0 0
"109" 0.0383166893820256 "A00028177" "CAP" "r" "one" 1 33 6.0304230309561 4.51239669421488 1.8732782369146 2.5068870523416 1 0.350876083403353 0 1 0.010752688172043 1 0
"110" 0.0182221756593087 "A00028177" "CAP" "l" "two" 0.875 28 5.52970171198978 4.095703125 1.494140625 2.720703125 1 0.350876083403353 0 1 0.010752688172043 0 0
"111" 0.0325438247804062 "A00028177" "CAP" "r" "two" 1 32 5.54417675745756 4.25390625 1.4765625 2.255859375 1 0.350876083403353 0 1 0.010752688172043 1 0
"112" 0.0269476332340849 "A00028177" "CAP" "l" "three" 1 23 4.80799836477327 3.42533081285444 1.47448015122873 2.14366729678639 1 0.350876083403353 0 1 0.010752688172043 0 0
"113" 0.0285717933126614 "A00028177" "CAP" "r" "three" 1 22 4.73892265968921 3.43388429752066 1.48760330578512 2.16942148760331 1 0.350876083403353 0 1 0.010752688172043 1 0
"114" 0.00352805194902274 "A00028177" "CAP" "l" "four" 1 21 4.83755062301919 3.60544217687075 1.46938775510204 2.26984126984127 1 0.350876083403353 0 1 0.010752688172043 0 0
"115" 0.0423461559894547 "A00028177" "CAP" "r" "four" 1 17 4.37175024343116 3.44636678200692 1.49480968858131 1.7439446366782 1 0.350876083403353 0 1 0.010752688172043 1 0
"116" 0.0278733354689343 "A00028177" "CAP" "l" "five" 1 19 5.67358417432962 4.35457063711911 1.49584487534626 2.85041551246537 1 0.350876083403353 0 1 0.010752688172043 0 0
"117" 0.0799527170076102 "A00028177" "CAP" "r" "five" 1 20 5.22321784180023 4.5 1.485 1.7325 1 0.350876083403353 0 1 0.010752688172043 1 0
"118" 0.026108332747695 "A00028177" "CAP" "l" "six" 1 16 5.06114833517691 3.890625 1.125 2.296875 1 0.350876083403353 0 1 0.010752688172043 0 0
"119" 0.0113497760581299 "A00028177" "CAP" "r" "six" 1 17 5.32606474193534 3.86159169550173 1.0795847750865 2.71280276816609 1 0.350876083403353 0 1 0.010752688172043 1 0
"120" 0.0266712575694293 "A00028177" "CAP" "l" "a" 0.975 39 5.60745802813538 3.135 3.47625 2.008125 0.5 0.350876083403353 0 1 0.010752688172043 0 0
"121" 0.0304511828752591 "A00028177" "CAP" "r" "a" 1 20 4.21585543514123 1.755 2.7 2.1 0.85 0.350876083403353 0 1 0.010752688172043 1 0
"122" 0.017681716166923 "A00028177" "CAP" "l" "al" 0.977777777777778 44 5.51821736686638 2.74962962962963 2.9037037037037 2.19851851851852 0.822222222222222 0.350876083403353 0 1 0.010752688172043 0 0
"123" 0.0394601196204606 "A00028177" "CAP" "r" "al" 1 42 5.61428485415321 3.19727891156463 3.31972789115646 1.95634920634921 0.880952380952381 0.350876083403353 0 1 0.010752688172043 1 0
"124" 0.0210513247795281 "A00028177" "CAP" "l" "am" 1 31 5.2502797640571 1.94797086368366 3.65868886576483 2.23621227887617 0.741935483870968 0.350876083403353 0 1 0.010752688172043 0 0
"125" 0.0368304359594524 "A00028177" "CAP" "r" "am" 1 41 6.1703879228549 3.26234384295062 3.97620464009518 2.04045211183819 0.878048780487805 0.350876083403353 0 1 0.010752688172043 1 0
"126" 0.041834438046344 "A00028177" "CAP" "l" "m" 1 21 4.59764026231531 2.92517006802721 2.57142857142857 1.26984126984127 1 0.350876083403353 0 1 0.010752688172043 0 0
"127" 0.0329076743062313 "A00028177" "CAP" "r" "m" 1 29 5.22258445304951 2.27586206896552 3.25326991676576 1.94768133174792 0.793103448275862 0.350876083403353 0 1 0.010752688172043 1 0
"128" 0.031646351788546 "A00028177" "CAP" "l" "p" 1 12 4.64184169816097 2.5 2.875 1.94444444444445 0.75 0.350876083403353 0 1 0.010752688172043 0 0
"129" 0.0246409970885018 "A00028177" "CAP" "r" "p" 1 19 5.57490878518398 3.09141274238227 2.89196675900277 3.02493074792244 0.736842105263158 0.350876083403353 0 1 0.010752688172043 1 0
"130" 0.0143190583984443 "A00028177" "1400" "l" "ant" 0.977272727272727 258 7.13216054057771 4.88751147842057 3.30521120293848 2.49242424242424 1 0.3908353889058 0 83 0.988095238095238 0 1
"131" 0.0179031753229201 "A00028177" "1400" "r" "ant" 1 250 7.05820653303929 4.811264 3.296128 2.464768 1 0.3908353889058 0 83 0.988095238095238 1 1
"132" 0.0131796948179541 "A00028177" "1400" "l" "mid" 1 140 5.73975805531007 3.62040816326531 3.06857142857143 2.07959183673469 1 0.3908353889058 0 83 0.988095238095238 0 1
"133" 0.0160589430888072 "A00028177" "1400" "r" "mid" 1 137 5.52698032037586 3.44781288294528 3.01113538281208 1.90761361820022 1 0.3908353889058 0 83 0.988095238095238 1 1
"134" 0.0102808557915852 "A00028177" "1400" "l" "post" 1 118 6.44959264996036 4.41080149382361 2.20626256822752 3.08532031025567 1 0.3908353889058 0 83 0.988095238095238 0 1
"135" 0.0139872218167404 "A00028177" "1400" "r" "post" 1 130 6.41913938602976 4.56473372781065 2.16094674556213 2.84994082840237 1 0.3908353889058 0 83 0.988095238095238 1 1
"136" 0.00788114513230055 "A00028177" "1400" "l" "mid+post" 1 258 8.720427848983 4.19385854215492 5.44871101496304 3.97097530196503 1 0.3908353889058 0 83 0.988095238095238 0 1
"137" 0.0100183412690434 "A00028177" "1400" "r" "mid+post" 1 267 8.79167622702637 4.50414509952447 5.42832695086198 3.79082326866698 1 0.3908353889058 0 83 0.988095238095238 1 1
"138" 0.0204792449210516 "A00028177" "1400" "l" "one" 0.990740740740741 107 6.15939060261866 4.74074074074074 1.61831275720165 2.44547325102881 1 0.3908353889058 0 83 0.988095238095238 0 1
"139" 0.0199188094248334 "A00028177" "1400" "r" "one" 1 107 5.95687801059723 4.76652982793257 1.467377063499 2.34535767315923 1 0.3908353889058 0 83 0.988095238095238 1 1
"140" 0.0212151051044318 "A00028177" "1400" "l" "two" 0.959349593495935 118 5.60443029123243 4.22764227642276 1.3642673012096 2.46044021415824 1 0.3908353889058 0 83 0.988095238095238 0 1
"141" 0.028908729451463 "A00028177" "1400" "r" "two" 1 113 5.56531464102 4.32923486569034 1.38710940559167 2.30808990523925 1 0.3908353889058 0 83 0.988095238095238 1 1
"142" 0.0131337120110407 "A00028177" "1400" "l" "three" 1 84 4.70578711938501 3.44671201814059 1.3843537414966 1.93990929705215 1 0.3908353889058 0 83 0.988095238095238 0 1
"143" 0.028456792674078 "A00028177" "1400" "r" "three" 1 78 4.69760697633711 3.5042735042735 1.43984220907298 1.93096646942801 1 0.3908353889058 0 83 0.988095238095238 1 1
"144" 0.034783107076906 "A00028177" "1400" "l" "four" 1 69 5.04421105785795 4.06133165301407 1.27536231884058 1.73492963663096 1 0.3908353889058 0 83 0.988095238095238 0 1
"145" 0.0215841224935859 "A00028177" "1400" "r" "four" 1 66 4.70771176539639 3.76859504132232 1.31313131313131 1.54637281910009 1 0.3908353889058 0 83 0.988095238095238 1 1
"146" 0.0158056188052165 "A00028177" "1400" "l" "five" 1 77 6.17766494388011 4.90538033395176 1.4086692528251 2.61157024793388 1 0.3908353889058 0 83 0.988095238095238 0 1
